'0:03.528',0.200
'0:03.529',0.200
'0:03.531',0.200
'0:03.532',0.208
'0:03.533',0.208
'0:03.535',0.200
'0:03.536',0.208
'0:03.538',0.215
'0:03.539',0.208
'0:03.540',0.215
'0:03.542',0.215
'0:03.543',0.208
'0:03.544',0.200
'0:03.546',0.208
'0:03.547',0.200
'0:03.549',0.192
'0:03.550',0.200
'0:03.551',0.192
'0:03.553',0.169
'0:03.554',0.169
'0:03.556',0.162
'0:03.557',0.169
'0:03.558',0.162
'0:03.560',0.169
'0:03.561',0.177
'0:03.563',0.154
'0:03.564',0.162
'0:03.565',0.177
'0:03.567',0.169
'0:03.568',0.169
'0:03.569',0.162
'0:03.571',0.162
'0:03.572',0.162
'0:03.574',0.162
'0:03.575',0.162
'0:03.576',0.162
'0:03.578',0.162
'0:03.579',0.162
'0:03.581',0.162
'0:03.582',0.162
'0:03.583',0.162
'0:03.585',0.162
'0:03.586',0.169
'0:03.588',0.146
'0:03.589',0.146
'0:03.590',0.154
'0:03.592',0.154
'0:03.593',0.146
'0:03.594',0.146
'0:03.596',0.146
'0:03.597',0.154
'0:03.599',0.146
'0:03.600',0.154
'0:03.601',0.169
'0:03.603',0.162
'0:03.604',0.154
'0:03.606',0.154
'0:03.607',0.169
'0:03.608',0.154
'0:03.610',0.154
'0:03.611',0.154
'0:03.613',0.154
'0:03.614',0.146
'0:03.615',0.146
'0:03.617',0.138
'0:03.618',0.131
'0:03.619',0.123
'0:03.621',0.115
'0:03.622',0.123
'0:03.624',0.131
'0:03.625',0.131
'0:03.626',0.123
'0:03.628',0.115
'0:03.629',0.115
'0:03.631',0.108
'0:03.632',0.100
'0:03.633',0.100
'0:03.635',0.092
'0:03.636',0.100
'0:03.638',0.100
'0:03.639',0.100
'0:03.640',0.085
'0:03.642',0.085
'0:03.643',0.077
'0:03.644',0.077
'0:03.646',0.077
'0:03.647',0.077
'0:03.649',0.085
'0:03.650',0.092
'0:03.651',0.085
'0:03.653',0.092
'0:03.654',0.100
'0:03.656',0.100
'0:03.657',0.108
'0:03.658',0.123
'0:03.660',0.115
'0:03.661',0.108
'0:03.663',0.115
'0:03.664',0.115
'0:03.665',0.115
'0:03.667',0.123
'0:03.668',0.123
'0:03.669',0.131
'0:03.671',0.138
'0:03.672',0.131
'0:03.674',0.115
'0:03.675',0.115
'0:03.676',0.123
'0:03.678',0.115
'0:03.679',0.123
'0:03.681',0.131
'0:03.682',0.123
'0:03.683',0.138
'0:03.685',0.146
'0:03.686',0.146
'0:03.688',0.146
'0:03.689',0.138
'0:03.690',0.146
'0:03.692',0.146
'0:03.693',0.162
'0:03.694',0.154
'0:03.696',0.154
'0:03.697',0.162
'0:03.699',0.162
'0:03.700',0.162
'0:03.701',0.177
'0:03.703',0.177
'0:03.704',0.162
'0:03.706',0.177
'0:03.707',0.169
'0:03.708',0.162
'0:03.710',0.162
'0:03.711',0.185
'0:03.713',0.177
'0:03.714',0.177
'0:03.715',0.192
'0:03.717',0.200
'0:03.718',0.192
'0:03.719',0.200
'0:03.721',0.192
'0:03.722',0.192
'0:03.724',0.208
'0:03.725',0.200
'0:03.726',0.192
'0:03.728',0.208
'0:03.729',0.215
'0:03.731',0.215
'0:03.732',0.223
'0:03.733',0.223
'0:03.735',0.231
'0:03.736',0.231
'0:03.738',0.238
'0:03.739',0.238
'0:03.740',0.238
'0:03.742',0.231
'0:03.743',0.223
'0:03.744',0.223
'0:03.746',0.223
'0:03.747',0.215
'0:03.749',0.231
'0:03.750',0.223
'0:03.751',0.208
'0:03.753',0.223
'0:03.754',0.223
'0:03.756',0.200
'0:03.757',0.215
'0:03.758',0.223
'0:03.760',0.215
'0:03.761',0.223
'0:03.763',0.223
'0:03.764',0.223
'0:03.765',0.223
'0:03.767',0.231
'0:03.768',0.223
'0:03.769',0.223
'0:03.771',0.231
'0:03.772',0.231
'0:03.774',0.231
'0:03.775',0.238
'0:03.776',0.231
'0:03.778',0.238
'0:03.779',0.238
'0:03.781',0.231
'0:03.782',0.223
'0:03.783',0.223
'0:03.785',0.215
'0:03.786',0.223
'0:03.788',0.215
'0:03.789',0.208
'0:03.790',0.215
'0:03.792',0.215
'0:03.793',0.208
'0:03.794',0.223
'0:03.796',0.231
'0:03.797',0.215
'0:03.799',0.215
'0:03.800',0.231
'0:03.801',0.231
'0:03.803',0.238
'0:03.804',0.254
'0:03.806',0.254
'0:03.807',0.246
'0:03.808',0.231
'0:03.810',0.231
'0:03.811',0.223
'0:03.813',0.231
'0:03.814',0.231
'0:03.815',0.231
'0:03.817',0.215
'0:03.818',0.215
'0:03.819',0.231
'0:03.821',0.231
'0:03.822',0.238
'0:03.824',0.223
'0:03.825',0.223
'0:03.826',0.231
'0:03.828',0.231
'0:03.829',0.238
'0:03.831',0.246
'0:03.832',0.238
'0:03.833',0.231
'0:03.835',0.238
'0:03.836',0.254
'0:03.838',0.231
'0:03.839',0.238
'0:03.840',0.254
'0:03.842',0.246
'0:03.843',0.238
'0:03.844',0.231
'0:03.846',0.223
'0:03.847',0.215
'0:03.849',0.215
'0:03.850',0.215
'0:03.851',0.215
'0:03.853',0.208
'0:03.854',0.215
'0:03.856',0.200
'0:03.857',0.200
'0:03.858',0.192
'0:03.860',0.185
'0:03.861',0.192
'0:03.863',0.208
'0:03.864',0.215
'0:03.865',0.215
'0:03.867',0.215
'0:03.868',0.215
'0:03.869',0.208
'0:03.871',0.215
'0:03.872',0.223
'0:03.874',0.215
'0:03.875',0.231
'0:03.876',0.238
'0:03.878',0.231
'0:03.879',0.246
'0:03.881',0.262
'0:03.882',0.277
'0:03.883',0.292
'0:03.885',0.315
'0:03.886',0.331
'0:03.888',0.331
'0:03.889',0.331
'0:03.890',0.338
'0:03.892',0.338
'0:03.893',0.346
'0:03.894',0.354
'0:03.896',0.346
'0:03.897',0.346
'0:03.899',0.323
'0:03.900',0.308
'0:03.901',0.285
'0:03.903',0.262
'0:03.904',0.231
'0:03.906',0.208
'0:03.907',0.185
'0:03.908',0.154
'0:03.910',0.100
'0:03.911',0.069
'0:03.913',0.038
'0:03.914',-0.015
'0:03.915',-0.054
'0:03.917',-0.092
'0:03.918',-0.138
'0:03.919',-0.200
'0:03.921',-0.277
'0:03.922',-0.323
'0:03.924',-0.385
'0:03.925',-0.462
'0:03.926',-0.500
'0:03.928',-0.515
'0:03.929',-0.492
'0:03.931',-0.485
'0:03.932',-0.469
'0:03.933',-0.462
'0:03.935',-0.438
'0:03.936',-0.438
'0:03.938',-0.423
'0:03.939',-0.392
'0:03.940',-0.362
'0:03.942',-0.338
'0:03.943',-0.315
'0:03.944',-0.292
'0:03.946',-0.262
'0:03.947',-0.223
'0:03.949',-0.177
'0:03.950',-0.131
'0:03.951',-0.077
'0:03.953',-0.046
'0:03.954',0.000
'0:03.956',0.054
'0:03.957',0.092
'0:03.958',0.108
'0:03.960',0.108
'0:03.961',0.123
'0:03.963',0.138
'0:03.964',0.131
'0:03.965',0.146
'0:03.967',0.177
'0:03.968',0.177
'0:03.969',0.177
'0:03.971',0.192
'0:03.972',0.208
'0:03.974',0.200
'0:03.975',0.208
'0:03.976',0.215
'0:03.978',0.215
'0:03.979',0.208
'0:03.981',0.215
'0:03.982',0.223
'0:03.983',0.223
'0:03.985',0.231
'0:03.986',0.231
'0:03.988',0.231
'0:03.989',0.231
'0:03.990',0.238
'0:03.992',0.231
'0:03.993',0.238
'0:03.994',0.246
'0:03.996',0.238
'0:03.997',0.231
'0:03.999',0.246
'0:04.000',0.238
'0:04.001',0.246
'0:04.003',0.246
'0:04.004',0.254
'0:04.006',0.262
'0:04.007',0.246
'0:04.008',0.238
'0:04.010',0.246
'0:04.011',0.246
'0:04.013',0.238
'0:04.014',0.246
'0:04.015',0.262
'0:04.017',0.269
'0:04.018',0.269
'0:04.019',0.277
'0:04.021',0.269
'0:04.022',0.262
'0:04.024',0.262
'0:04.025',0.262
'0:04.026',0.254
'0:04.028',0.269
'0:04.029',0.269
'0:04.031',0.269
'0:04.032',0.269
'0:04.033',0.262
'0:04.035',0.254
'0:04.036',0.254
'0:04.038',0.262
'0:04.039',0.277
'0:04.040',0.269
'0:04.042',0.277
'0:04.043',0.277
'0:04.044',0.277
'0:04.046',0.285
'0:04.047',0.292
'0:04.049',0.285
'0:04.050',0.285
'0:04.051',0.300
'0:04.053',0.292
'0:04.054',0.277
'0:04.056',0.292
'0:04.057',0.308
'0:04.058',0.300
'0:04.060',0.292
'0:04.061',0.292
'0:04.063',0.292
'0:04.064',0.292
'0:04.065',0.300
'0:04.067',0.308
'0:04.068',0.300
'0:04.069',0.292
'0:04.071',0.292
'0:04.072',0.292
'0:04.074',0.300
'0:04.075',0.315
'0:04.076',0.308
'0:04.078',0.315
'0:04.079',0.315
'0:04.081',0.323
'0:04.082',0.331
'0:04.083',0.354
'0:04.085',0.354
'0:04.086',0.338
'0:04.088',0.346
'0:04.089',0.354
'0:04.090',0.338
'0:04.092',0.346
'0:04.093',0.331
'0:04.094',0.323
'0:04.096',0.331
'0:04.097',0.346
'0:04.099',0.338
'0:04.100',0.331
'0:04.101',0.338
'0:04.103',0.354
'0:04.104',0.338
'0:04.106',0.346
'0:04.107',0.346
'0:04.108',0.354
'0:04.110',0.362
'0:04.111',0.369
'0:04.113',0.369
'0:04.114',0.369
'0:04.115',0.392
'0:04.117',0.400
'0:04.118',0.392
'0:04.119',0.392
'0:04.121',0.400
'0:04.122',0.400
'0:04.124',0.408
'0:04.125',0.408
'0:04.126',0.408
'0:04.128',0.408
'0:04.129',0.408
'0:04.131',0.408
'0:04.132',0.408
'0:04.133',0.415
'0:04.135',0.415
'0:04.136',0.408
'0:04.138',0.408
'0:04.139',0.423
'0:04.140',0.431
'0:04.142',0.438
'0:04.143',0.446
'0:04.144',0.454
'0:04.146',0.454
'0:04.147',0.454
'0:04.149',0.446
'0:04.150',0.469
'0:04.151',0.469
'0:04.153',0.454
'0:04.154',0.454
'0:04.156',0.469
'0:04.157',0.462
'0:04.158',0.454
'0:04.160',0.462
'0:04.161',0.462
'0:04.163',0.462
'0:04.164',0.469
'0:04.165',0.477
'0:04.167',0.469
'0:04.168',0.469
'0:04.169',0.477
'0:04.171',0.454
'0:04.172',0.454
'0:04.174',0.462
'0:04.175',0.454
'0:04.176',0.454
'0:04.178',0.462
'0:04.179',0.454
'0:04.181',0.454
'0:04.182',0.454
'0:04.183',0.446
'0:04.185',0.454
'0:04.186',0.454
'0:04.188',0.446
'0:04.189',0.431
'0:04.190',0.431
'0:04.192',0.423
'0:04.193',0.423
'0:04.194',0.408
'0:04.196',0.415
'0:04.197',0.408
'0:04.199',0.408
'0:04.200',0.400
'0:04.201',0.392
'0:04.203',0.392
'0:04.204',0.392
'0:04.206',0.377
'0:04.207',0.377
'0:04.208',0.377
'0:04.210',0.369
'0:04.211',0.354
'0:04.213',0.354
'0:04.214',0.354
'0:04.215',0.346
'0:04.217',0.354
'0:04.218',0.346
'0:04.219',0.331
'0:04.221',0.323
'0:04.222',0.338
'0:04.224',0.323
'0:04.225',0.315
'0:04.226',0.308
'0:04.228',0.300
'0:04.229',0.285
'0:04.231',0.300
'0:04.232',0.300
'0:04.233',0.269
'0:04.235',0.269
'0:04.236',0.269
'0:04.238',0.269
'0:04.239',0.269
'0:04.240',0.262
'0:04.242',0.262
'0:04.243',0.262
'0:04.244',0.246
'0:04.246',0.231
'0:04.247',0.231
'0:04.249',0.246
'0:04.250',0.246
'0:04.251',0.238
'0:04.253',0.223
'0:04.254',0.223
'0:04.256',0.223
'0:04.257',0.231
'0:04.258',0.231
'0:04.260',0.223
'0:04.261',0.223
'0:04.263',0.231
'0:04.264',0.223
'0:04.265',0.215
'0:04.267',0.215
'0:04.268',0.223
'0:04.269',0.215
'0:04.271',0.215
'0:04.272',0.215
'0:04.274',0.215
'0:04.275',0.223
'0:04.276',0.223
'0:04.278',0.223
'0:04.279',0.223
'0:04.281',0.215
'0:04.282',0.200
'0:04.283',0.215
'0:04.285',0.208
'0:04.286',0.215
'0:04.288',0.215
'0:04.289',0.208
'0:04.290',0.208
'0:04.292',0.215
'0:04.293',0.215
'0:04.294',0.200
'0:04.296',0.200
'0:04.297',0.215
'0:04.299',0.208
'0:04.300',0.200
'0:04.301',0.208
'0:04.303',0.192
'0:04.304',0.200
'0:04.306',0.208
'0:04.307',0.208
'0:04.308',0.208
'0:04.310',0.215
'0:04.311',0.215
'0:04.313',0.215
'0:04.314',0.208
'0:04.315',0.208
'0:04.317',0.208
'0:04.318',0.208
'0:04.319',0.208
'0:04.321',0.200
'0:04.322',0.208
'0:04.324',0.208
'0:04.325',0.200
'0:04.326',0.200
'0:04.328',0.200
'0:04.329',0.200
'0:04.331',0.192
'0:04.332',0.185
'0:04.333',0.192
'0:04.335',0.185
'0:04.336',0.177
'0:04.338',0.169
'0:04.339',0.177
'0:04.340',0.185
'0:04.342',0.185
'0:04.343',0.177
'0:04.344',0.177
'0:04.346',0.185
'0:04.347',0.185
'0:04.349',0.192
'0:04.350',0.192
'0:04.351',0.177
'0:04.353',0.200
'0:04.354',0.208
'0:04.356',0.223
'0:04.357',0.215
'0:04.358',0.223
'0:04.360',0.215
'0:04.361',0.208
'0:04.363',0.208
'0:04.364',0.208
'0:04.365',0.200
'0:04.367',0.208
'0:04.368',0.192
'0:04.369',0.192
'0:04.371',0.192
'0:04.372',0.192
'0:04.374',0.192
'0:04.375',0.185
'0:04.376',0.185
'0:04.378',0.169
'0:04.379',0.177
'0:04.381',0.185
'0:04.382',0.192
'0:04.383',0.200
'0:04.385',0.208
'0:04.386',0.208
'0:04.388',0.215
'0:04.389',0.208
'0:04.390',0.192
'0:04.392',0.192
'0:04.393',0.200
'0:04.394',0.192
'0:04.396',0.192
'0:04.397',0.192
'0:04.399',0.192
'0:04.400',0.192
'0:04.401',0.192
'0:04.403',0.200
'0:04.404',0.208
'0:04.406',0.208
'0:04.407',0.192
'0:04.408',0.192
'0:04.410',0.208
'0:04.411',0.200
'0:04.413',0.192
'0:04.414',0.208
'0:04.415',0.200
'0:04.417',0.208
'0:04.418',0.208
'0:04.419',0.208
'0:04.421',0.200
'0:04.422',0.200
'0:04.424',0.208
'0:04.425',0.208
'0:04.426',0.200
'0:04.428',0.200
'0:04.429',0.192
'0:04.431',0.185
'0:04.432',0.185
'0:04.433',0.169
'0:04.435',0.169
'0:04.436',0.162
'0:04.438',0.169
'0:04.439',0.169
'0:04.440',0.169
'0:04.442',0.177
'0:04.443',0.169
'0:04.444',0.185
'0:04.446',0.200
'0:04.447',0.192
'0:04.449',0.192
'0:04.450',0.185
'0:04.451',0.185
'0:04.453',0.192
'0:04.454',0.192
'0:04.456',0.185
'0:04.457',0.192
'0:04.458',0.192
'0:04.460',0.192
'0:04.461',0.192
'0:04.463',0.185
'0:04.464',0.192
'0:04.465',0.192
'0:04.467',0.185
'0:04.468',0.192
'0:04.469',0.215
'0:04.471',0.208
'0:04.472',0.200
'0:04.474',0.208
'0:04.475',0.200
'0:04.476',0.200
'0:04.478',0.215
'0:04.479',0.208
'0:04.481',0.192
'0:04.482',0.200
'0:04.483',0.200
'0:04.485',0.185
'0:04.486',0.185
'0:04.488',0.185
'0:04.489',0.192
'0:04.490',0.185
'0:04.492',0.177
'0:04.493',0.185
'0:04.494',0.185
'0:04.496',0.192
'0:04.497',0.192
'0:04.499',0.200
'0:04.500',0.208
'0:04.501',0.215
'0:04.503',0.223
'0:04.504',0.223
'0:04.506',0.215
'0:04.507',0.223
'0:04.508',0.231
'0:04.510',0.215
'0:04.511',0.215
'0:04.513',0.215
'0:04.514',0.215
'0:04.515',0.215
'0:04.517',0.215
'0:04.518',0.215
'0:04.519',0.223
'0:04.521',0.208
'0:04.522',0.200
'0:04.524',0.208
'0:04.525',0.208
'0:04.526',0.215
'0:04.528',0.208
'0:04.529',0.208
'0:04.531',0.200
'0:04.532',0.208
'0:04.533',0.223
'0:04.535',0.215
'0:04.536',0.208
'0:04.538',0.208
'0:04.539',0.215
'0:04.540',0.223
'0:04.542',0.215
'0:04.543',0.215
'0:04.544',0.215
'0:04.546',0.208
'0:04.547',0.215
'0:04.549',0.215
'0:04.550',0.215
'0:04.551',0.208
'0:04.553',0.208
'0:04.554',0.208
'0:04.556',0.208
'0:04.557',0.208
'0:04.558',0.200
'0:04.560',0.192
'0:04.561',0.200
'0:04.563',0.200
'0:04.564',0.200
'0:04.565',0.200
'0:04.567',0.208
'0:04.568',0.200
'0:04.569',0.192
'0:04.571',0.192
'0:04.572',0.208
'0:04.574',0.208
'0:04.575',0.200
'0:04.576',0.192
'0:04.578',0.200
'0:04.579',0.215
'0:04.581',0.200
'0:04.582',0.215
'0:04.583',0.208
'0:04.585',0.200
'0:04.586',0.208
'0:04.588',0.208
'0:04.589',0.192
'0:04.590',0.200
'0:04.592',0.200
'0:04.593',0.208
'0:04.594',0.208
'0:04.596',0.200
'0:04.597',0.200
'0:04.599',0.200
'0:04.600',0.200
'0:04.601',0.208
'0:04.603',0.215
'0:04.604',0.208
'0:04.606',0.200
'0:04.607',0.200
'0:04.608',0.215
'0:04.610',0.215
'0:04.611',0.208
'0:04.613',0.208
'0:04.614',0.215
'0:04.615',0.223
'0:04.617',0.238
'0:04.618',0.223
'0:04.619',0.223
'0:04.621',0.223
'0:04.622',0.231
'0:04.624',0.238
'0:04.625',0.238
'0:04.626',0.238
'0:04.628',0.231
'0:04.629',0.223
'0:04.631',0.223
'0:04.632',0.223
'0:04.633',0.215
'0:04.635',0.215
'0:04.636',0.223
'0:04.638',0.223
'0:04.639',0.215
'0:04.640',0.215
'0:04.642',0.223
'0:04.643',0.223
'0:04.644',0.223
'0:04.646',0.223
'0:04.647',0.231
'0:04.649',0.238
'0:04.650',0.238
'0:04.651',0.238
'0:04.653',0.231
'0:04.654',0.223
'0:04.656',0.231
'0:04.657',0.231
'0:04.658',0.223
'0:04.660',0.231
'0:04.661',0.215
'0:04.663',0.208
'0:04.664',0.208
'0:04.665',0.208
'0:04.667',0.215
'0:04.668',0.215
'0:04.669',0.223
'0:04.671',0.231
'0:04.672',0.231
'0:04.674',0.254
'0:04.675',0.262
'0:04.676',0.262
'0:04.678',0.269
'0:04.679',0.269
'0:04.681',0.269
'0:04.682',0.269
'0:04.683',0.269
'0:04.685',0.269
'0:04.686',0.269
'0:04.688',0.269
'0:04.689',0.269
'0:04.690',0.269
'0:04.692',0.269
'0:04.693',0.254
'0:04.694',0.246
'0:04.696',0.246
'0:04.697',0.262
'0:04.699',0.262
'0:04.700',0.269
'0:04.701',0.277
'0:04.703',0.285
'0:04.704',0.285
'0:04.706',0.285
'0:04.707',0.292
'0:04.708',0.292
'0:04.710',0.292
'0:04.711',0.292
'0:04.713',0.315
'0:04.714',0.308
'0:04.715',0.308
'0:04.717',0.315
'0:04.718',0.315
'0:04.719',0.315
'0:04.721',0.323
'0:04.722',0.331
'0:04.724',0.323
'0:04.725',0.308
'0:04.726',0.308
'0:04.728',0.308
'0:04.729',0.315
'0:04.731',0.300
'0:04.732',0.308
'0:04.733',0.300
'0:04.735',0.300
'0:04.736',0.315
'0:04.738',0.315
'0:04.739',0.323
'0:04.740',0.315
'0:04.742',0.308
'0:04.743',0.315
'0:04.744',0.315
'0:04.746',0.323
'0:04.747',0.331
'0:04.749',0.323
'0:04.750',0.323
'0:04.751',0.323
'0:04.753',0.315
'0:04.754',0.308
'0:04.756',0.300
'0:04.757',0.300
'0:04.758',0.300
'0:04.760',0.300
'0:04.761',0.300
'0:04.763',0.292
'0:04.764',0.292
'0:04.765',0.285
'0:04.767',0.277
'0:04.768',0.285
'0:04.769',0.277
'0:04.771',0.277
'0:04.772',0.277
'0:04.774',0.269
'0:04.775',0.262
'0:04.776',0.262
'0:04.778',0.254
'0:04.779',0.262
'0:04.781',0.254
'0:04.782',0.254
'0:04.783',0.246
'0:04.785',0.238
'0:04.786',0.231
'0:04.788',0.231
'0:04.789',0.231
'0:04.790',0.215
'0:04.792',0.223
'0:04.793',0.223
'0:04.794',0.215
'0:04.796',0.215
'0:04.797',0.215
'0:04.799',0.208
'0:04.800',0.200
'0:04.801',0.215
'0:04.803',0.200
'0:04.804',0.200
'0:04.806',0.200
'0:04.807',0.208
'0:04.808',0.192
'0:04.810',0.200
'0:04.811',0.200
'0:04.813',0.185
'0:04.814',0.192
'0:04.815',0.192
'0:04.817',0.192
'0:04.818',0.200
'0:04.819',0.200
'0:04.821',0.200
'0:04.822',0.208
'0:04.824',0.215
'0:04.825',0.215
'0:04.826',0.215
'0:04.828',0.215
'0:04.829',0.223
'0:04.831',0.223
'0:04.832',0.231
'0:04.833',0.231
'0:04.835',0.223
'0:04.836',0.238
'0:04.838',0.231
'0:04.839',0.231
'0:04.840',0.238
'0:04.842',0.246
'0:04.843',0.246
'0:04.844',0.246
'0:04.846',0.254
'0:04.847',0.269
'0:04.849',0.277
'0:04.850',0.277
'0:04.851',0.285
'0:04.853',0.300
'0:04.854',0.315
'0:04.856',0.331
'0:04.857',0.346
'0:04.858',0.354
'0:04.860',0.385
'0:04.861',0.400
'0:04.863',0.400
'0:04.864',0.438
'0:04.865',0.454
'0:04.867',0.469
'0:04.868',0.500
'0:04.869',0.531
'0:04.871',0.538
'0:04.872',0.562
'0:04.874',0.585
'0:04.875',0.577
'0:04.876',0.562
'0:04.878',0.562
'0:04.879',0.562
'0:04.881',0.562
'0:04.882',0.554
'0:04.883',0.554
'0:04.885',0.531
'0:04.886',0.492
'0:04.888',0.469
'0:04.889',0.462
'0:04.890',0.446
'0:04.892',0.408
'0:04.893',0.392
'0:04.894',0.385
'0:04.896',0.377
'0:04.897',0.369
'0:04.899',0.369
'0:04.900',0.354
'0:04.901',0.346
'0:04.903',0.346
'0:04.904',0.346
'0:04.906',0.346
'0:04.907',0.331
'0:04.908',0.338
'0:04.910',0.331
'0:04.911',0.331
'0:04.913',0.315
'0:04.914',0.315
'0:04.915',0.323
'0:04.917',0.323
'0:04.918',0.315
'0:04.919',0.308
'0:04.921',0.308
'0:04.922',0.308
'0:04.924',0.300
'0:04.925',0.292
'0:04.926',0.277
'0:04.928',0.277
'0:04.929',0.269
'0:04.931',0.262
'0:04.932',0.254
'0:04.933',0.238
'0:04.935',0.246
'0:04.936',0.231
'0:04.938',0.215
'0:04.939',0.223
'0:04.940',0.231
'0:04.942',0.223
'0:04.943',0.215
'0:04.944',0.215
'0:04.946',0.215
'0:04.947',0.223
'0:04.949',0.215
'0:04.950',0.215
'0:04.951',0.215
'0:04.953',0.215
'0:04.954',0.208
'0:04.956',0.215
'0:04.957',0.223
'0:04.958',0.208
'0:04.960',0.208
'0:04.961',0.223
'0:04.963',0.231
'0:04.964',0.223
'0:04.965',0.238
'0:04.967',0.238
'0:04.968',0.231
'0:04.969',0.231
'0:04.971',0.238
'0:04.972',0.231
'0:04.974',0.238
'0:04.975',0.231
'0:04.976',0.231
'0:04.978',0.231
'0:04.979',0.238
'0:04.981',0.231
'0:04.982',0.238
'0:04.983',0.223
'0:04.985',0.231
'0:04.986',0.223
'0:04.988',0.223
'0:04.989',0.223
'0:04.990',0.223
'0:04.992',0.231
'0:04.993',0.223
'0:04.994',0.208
'0:04.996',0.215
'0:04.997',0.231
'0:04.999',0.215
'0:05.000',0.215
'0:05.001',0.238
'0:05.003',0.246
'0:05.004',0.231
'0:05.006',0.238
'0:05.007',0.246
'0:05.008',0.231
'0:05.010',0.238
'0:05.011',0.238
'0:05.013',0.223
'0:05.014',0.231
'0:05.015',0.238
'0:05.017',0.223
'0:05.018',0.223
'0:05.019',0.223
'0:05.021',0.215
'0:05.022',0.200
'0:05.024',0.200
'0:05.025',0.208
'0:05.026',0.200
'0:05.028',0.200
'0:05.029',0.192
'0:05.031',0.200
'0:05.032',0.200
'0:05.033',0.192
'0:05.035',0.208
'0:05.036',0.200
'0:05.038',0.192
'0:05.039',0.208
'0:05.040',0.200
'0:05.042',0.192
'0:05.043',0.208
'0:05.044',0.192
'0:05.046',0.185
'0:05.047',0.177
'0:05.049',0.192
'0:05.050',0.185
'0:05.051',0.177
'0:05.053',0.185
'0:05.054',0.177
'0:05.056',0.177
'0:05.057',0.177
'0:05.058',0.169
'0:05.060',0.154
'0:05.061',0.162
'0:05.063',0.162
'0:05.064',0.169
'0:05.065',0.169
'0:05.067',0.177
'0:05.068',0.162
'0:05.069',0.154
'0:05.071',0.162
'0:05.072',0.162
'0:05.074',0.169
'0:05.075',0.177
'0:05.076',0.169
'0:05.078',0.162
'0:05.079',0.162
'0:05.081',0.169
'0:05.082',0.169
'0:05.083',0.162
'0:05.085',0.169
'0:05.086',0.162
'0:05.088',0.154
'0:05.089',0.162
'0:05.090',0.162
'0:05.092',0.162
'0:05.093',0.162
'0:05.094',0.162
'0:05.096',0.162
'0:05.097',0.162
'0:05.099',0.162
'0:05.100',0.169
'0:05.101',0.162
'0:05.103',0.154
'0:05.104',0.162
'0:05.106',0.162
'0:05.107',0.154
'0:05.108',0.154
'0:05.110',0.154
'0:05.111',0.146
'0:05.113',0.146
'0:05.114',0.154
'0:05.115',0.146
'0:05.117',0.131
'0:05.118',0.138
'0:05.119',0.138
'0:05.121',0.115
'0:05.122',0.123
'0:05.124',0.138
'0:05.125',0.123
'0:05.126',0.115
'0:05.128',0.123
'0:05.129',0.115
'0:05.131',0.108
'0:05.132',0.115
'0:05.133',0.115
'0:05.135',0.115
'0:05.136',0.123
'0:05.138',0.123
'0:05.139',0.108
'0:05.140',0.092
'0:05.142',0.100
'0:05.143',0.100
'0:05.144',0.100
'0:05.146',0.108
'0:05.147',0.108
'0:05.149',0.100
'0:05.150',0.108
'0:05.151',0.100
'0:05.153',0.092
'0:05.154',0.108
'0:05.156',0.123
'0:05.157',0.108
'0:05.158',0.108
'0:05.160',0.115
'0:05.161',0.115
'0:05.163',0.108
'0:05.164',0.115
'0:05.165',0.123
'0:05.167',0.115
'0:05.168',0.123
'0:05.169',0.123
'0:05.171',0.115
'0:05.172',0.123
'0:05.174',0.123
'0:05.175',0.108
'0:05.176',0.108
'0:05.178',0.115
'0:05.179',0.123
'0:05.181',0.115
'0:05.182',0.138
'0:05.183',0.146
'0:05.185',0.146
'0:05.186',0.146
'0:05.188',0.146
'0:05.189',0.154
'0:05.190',0.162
'0:05.192',0.146
'0:05.193',0.154
'0:05.194',0.169
'0:05.196',0.169
'0:05.197',0.162
'0:05.199',0.177
'0:05.200',0.177
'0:05.201',0.177
'0:05.203',0.177
'0:05.204',0.177
'0:05.206',0.177
'0:05.207',0.177
'0:05.208',0.192
'0:05.210',0.185
'0:05.211',0.192
'0:05.213',0.200
'0:05.214',0.200
'0:05.215',0.200
'0:05.217',0.200
'0:05.218',0.200
'0:05.219',0.200
'0:05.221',0.200
'0:05.222',0.208
'0:05.224',0.208
'0:05.225',0.200
'0:05.226',0.200
'0:05.228',0.200
'0:05.229',0.208
'0:05.231',0.215
'0:05.232',0.215
'0:05.233',0.231
'0:05.235',0.238
'0:05.236',0.238
'0:05.238',0.238
'0:05.239',0.246
'0:05.240',0.246
'0:05.242',0.238
'0:05.243',0.246
'0:05.244',0.238
'0:05.246',0.231
'0:05.247',0.223
'0:05.249',0.231
'0:05.250',0.215
'0:05.251',0.215
'0:05.253',0.215
'0:05.254',0.215
'0:05.256',0.208
'0:05.257',0.208
'0:05.258',0.208
'0:05.260',0.208
'0:05.261',0.192
'0:05.263',0.200
'0:05.264',0.208
'0:05.265',0.215
'0:05.267',0.215
'0:05.268',0.223
'0:05.269',0.231
'0:05.271',0.231
'0:05.272',0.246
'0:05.274',0.246
'0:05.275',0.231
'0:05.276',0.223
'0:05.278',0.223
'0:05.279',0.223
'0:05.281',0.215
'0:05.282',0.208
'0:05.283',0.208
'0:05.285',0.208
'0:05.286',0.200
'0:05.288',0.208
'0:05.289',0.208
'0:05.290',0.200
